Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","668.4","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","1011.4","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1486.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","569","Figs","2017","2017","USD","2429","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","2381.1","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2017","2017","USD","585.2","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","1644.4","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","225","Hazelnuts, with shell","2017","2017","USD","2084.7","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","4608.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","677","Hops","2017","2017","USD","4507.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","592","Kiwi fruit","2017","2017","USD","1295.7","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","550.4","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","963.3","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","482.1","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","188","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","2397.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","327.4","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2017","2017","USD","1912.7","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2017","2017","USD","4294.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1145","Meat live weight, rabbit","2017","2017","USD","1930.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","2815.2","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2017","2017","USD","1523.1","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","1862.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","536.2","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","328.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","802","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","1196.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","2975","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","169","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","260","Olives","2017","2017","USD","571.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2017","2017","USD","337.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","563.3","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","1041.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","972.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","3058.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","USD","2345.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","601.9","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","288.5","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","182.4","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","523","Quinces","2017","2017","USD","1035.3","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","547","Raspberries","2017","2017","USD","8680","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","311.1","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","214.1","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","422.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","2922.1","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","156","Sugar cane","2017","2017","USD","304.3","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","433.9","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","USD","1230.8","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","USD","913","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","688.9","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","191","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2017","2017","USD","3335.5","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","346.3","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","206.2","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","987","Wool, greasy","2017","2017","USD","1291.6","","Official data"
"PP","Producer Prices - Annual","174","Portugal","5532","Producer Price (USD/tonne)","137","Yams","2017","2017","USD","1611.5","","Official data"
"PP","Producer Prices - Annual","117","Republic of Korea","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","1492","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","683.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","USD","987","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","190","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","USD","2127.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","1184.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","335.6","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","537.9","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","1006.8","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","USD","1826","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","530","Cherries, sour","2017","2017","USD","1485.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","776.6","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","587.3","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","700.8","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","2714.4","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","3842.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","768.7","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","5719.9","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","999.4","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1552.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","167.8","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","1564.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","1066","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","1527.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","1727.3","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","2782.2","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1806.3","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2245.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","4278.8","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","463.9","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","525.6","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","587.3","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","2359","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","219.6","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","491.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","880.9","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","1285.6","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","1584.2","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","1253.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","723","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","328.2","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","520.7","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","270","Rapeseed","2017","2017","USD","389.9","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","330.7","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","1396.7","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","1384.3","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","423","String beans","2017","2017","USD","1184.5","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","USD","32.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","338.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","804.4","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2017","2017","USD","2141.9","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","222.1","","Official data"
"PP","Producer Prices - Annual","183","Romania","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","160.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","116.2","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","558","Berries nes","2017","2017","USD","2144.6","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","89","Buckwheat","2017","2017","USD","268.5","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","165","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","189.1","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","1302.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","1091.1","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","773","Flax fibre and tow","2017","2017","USD","312.2","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","542","Fruit, pome nes","2017","2017","USD","549.7","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","541","Fruit, stone nes","2017","2017","USD","1015.2","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","513.3","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","3899.1","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","120.5","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","1672.2","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","1166.5","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2017","2017","USD","1532.3","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1121","Meat live weight, horse","2017","2017","USD","1899.5","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","1654.1","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","1532.3","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","3961.6","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1603.6","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2572.3","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","3211.6","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","419.7","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","79","Millet","2017","2017","USD","87.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","111.8","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","167","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","181.1","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","198.9","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","211","Pulses, nes","2017","2017","USD","210.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","270","Rapeseed","2017","2017","USD","344.7","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","263.8","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","96.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","362.3","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","USD","38.3","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","291.9","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1216.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2017","2017","USD","158.5","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","567","Watermelons","2017","2017","USD","109.4","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","125.2","","Official data"
"PP","Producer Prices - Annual","185","Russian Federation","5532","Producer Price (USD/tonne)","987","Wool, greasy","2017","2017","USD","1665","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","572","Avocados","2017","2017","USD","295.9","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","USD","549","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","USD","733.8","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","170.2","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","423.7","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","125","Cassava","2017","2017","USD","336.6","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","634.6","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","488","Cooking bananas","2017","2017","USD","297","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","342.4","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","2630.6","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2017","2017","USD","1276.8","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","4231.5","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","756.4","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","418.4","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","USD","634.6","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","3342.9","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2017","2017","USD","1286.5","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","2594","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","USD","1610.9","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2771","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","636.1","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","708.7","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","490","Oranges","2017","2017","USD","644.1","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","600","Papayas","2017","2017","USD","483.1","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","1231.5","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","574","Pineapples","2017","2017","USD","283.8","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","270.5","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","301.9","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","877","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","83","Sorghum","2017","2017","USD","534.2","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","575.8","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","156","Sugar cane","2017","2017","USD","339","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","USD","266.4","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2017","2017","USD","546.2","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","505.3","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","631.7","","Official data"
"PP","Producer Prices - Annual","184","Rwanda","5532","Producer Price (USD/tonne)","137","Yams","2017","2017","USD","318.3","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","572","Avocados","2017","2017","USD","1081.5","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","USD","625.9","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","2403.7","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","125","Cassava","2017","2017","USD","2740.7","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","1737","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","249","Coconuts","2017","2017","USD","814.8","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2017","2017","USD","440.7","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","1196.3","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2017","2017","USD","748.1","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","600","Papayas","2017","2017","USD","1222.2","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","489","Plantains and others","2017","2017","USD","737","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2017","2017","USD","1011.1","","Official data"
"PP","Producer Prices - Annual","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","137","Yams","2017","2017","USD","1944.4","","Official data"
